text,0,1,2,3,4
Yung mga anak ko napa yehey sa nakita nila. Gagawa na ako ng popsicle tomorrow for them,0,0,0,1,0
Bogus seller ito Dalawang mild kit inorder ko ibang items ang binigay imbes na dalawa isa lng tapos yun isa ibang brand Loko lokong seller ito ingat kayo guys baka mabiktima kayo tulad ko,1,0,0,0,0
Pg nilagay xa Isang inom o Isang Kain plng tanggal n. so lgay aq Ng lgay. kla q p nmn lip tint n png mghapon n.,0,1,0,0,0
"Okay lang naman pero dahil don sa parang comb niya medyo hindi macurl hanggang roots yung eyelash, nakasagabal. Pero all in all ok lang, nice quality. Mukang matibay naman.",0,0,0,1,0
Wala nkalagay na fragile sa item sabi ni rider nkabaliktad yung ref nung kinuha nya sa hub.,0,0,0,1,0
"Expectation vs. reality, sobrang nipis at sobrang laki.",1,0,0,0,0
Bakit po hindi ako makapag send ng msg sa inyo nung tinatanong ko bakit champagne Normal is 695 po 430 lang po siya Hindj na kayo sumagot tapos biglang hindi na nag sesend. Dapat hindi po kayo ganyan sa costumer. Wala din case,0,1,0,0,0
Maganda sya saka favorite ko kasi yung character na hunter X hunter eii hahhaha hmmmm okay sya kahit manipis lang presko sa katawan hmmmm salamat po kay kuya raider at sa ating seller sa uulitin po ulit maraming maraming salamat po god bless po sa ating lahat ingat ingat din po tau pag may time char,0,0,0,0,1
All products are good. But the seller is so unresponsive Sabi may free bag for spending minimum of 1k to their products kaso wala naman akong natanggap. Gawin ko sana itong 5 star pag may bag.,0,1,0,0,0
Tama naman yung dumating na kulay. Kaya Lang medyo manipis,0,0,0,1,0
hi seller nareceived ko n order ganyan lang siya and thank you sa freebies. dissapointed lang ako kc almost 1/ 2 lang ang laman ng conditioner at ung shampoo. di b dapat naka sealed ung product nakasealed ung plastic like sa mall to protect na hnd mabawasan. naka sale nga siya kaya lang bawas!,0,0,0,1,0
Kulang ng isang item pero finally na refund naman yung binayad ko Thank you,0,0,1,0,0
kaso masiyado pong maluwag pag sinuot na kaya medyo nakaka disappoint.,0,1,0,0,0
Gara wala free. Hahaha tska tupi tupi yung karton ng toothpaste,0,0,0,1,0
"Ngayon lang ako di nakatanggap ng freebies. Hehe. Anyway, better luck next time.",0,0,0,1,0
"What do I expect sa price palang? Worth it for it' s price, cyempre manipis lang at hindi masyadong pulido ung print, But all in all, Fav ko kc talaga si Killua",0,0,1,0,0
"mali yung isang item, parehas yung pindala sa akin, pero magkaiba ang order ko, sayang,",0,0,0,1,0
What you see is what you get. maganda ang quality i think dpa nagagamit edit ko n lang if ever po d mganda pag nagamit pero tingin ko matibay sya maganda ei.,0,0,1,0,0
Not related ang ns pic. Ginamit n kc kgad kya di q n napicturan. 2 time q ng order. Ok and goods nmn ang item.,0,0,0,1,0
Super ganda po nya sobrang nagustuhan ko salamat po kay seller and sa shoppe and kay Kuya na nag diliver 5,0,0,0,0,1
Not good for boys wear kase maliit lang size nya meduim) tas nd pa tama yung kulay na pinadala i order dark gray but ang dumating is yang kulay wala man lang din inform si seller na kung ok lnq ba na ganito color nlng sana nakakadismaya naman pang gift kopa naman sana yan kaso wag nlng.,0,1,0,0,0
So happy with may purchase kaso lng separate sf di pwede sabay both items ang shipping mas nakatipid pa sana sa sf,0,0,0,0,1
medjo stiff yung glasses dii naoopen or close yung earpeice and temple nya kasi yung hinge nya medj matigas yung screw pero ok naman,0,0,0,1,0
"Ok nmn sana, kaya lang lubog yun pause button at hindi gumagana, tinignan q kung panu mgrefund, hassle pla kaya wag nalang.",0,0,1,0,0
Panget nung pink masikip sa paa pero yung blue bet ko,0,0,1,0,0
Yung shade na fucos di nag bleblend pag maliit lng nilagay mo di siya kakalat kung saan mo lng nilagay yun lng yung na lalagyan tas pag marami nmn di maganda tignan kasin glosy siya na kumakalat yung kulay nya hayyss akala ko pa namn ok yung product Buti nlng yung bloom na shade yun ok yun.,0,0,1,0,0
Medyo maliit lang sya kaysa inakala ko but all in all love it,0,0,0,1,0
Sabalay kayo kaylan pa naging black Ang yelow black order ko bibigay nyo dilaw nakaka badtrip nanaman,1,0,0,0,0
Kala ko parang jogger sya na soft tas satin lng pala yung tela pero ok lng kasi mura lng naman eh,0,0,1,0,0
May mga dents at scratch yung book. Ang tagal ko pa naman itong hinintay.,0,1,0,0,0
well packaging ni seller ang pag ship and again super bilis madeliver sa amin ng item pang ilan ko ng bili sa shop nato more power,0,0,0,0,1
"iba ang kulay na nasa pic, nagustuhan ko sya kasi dark color ang naka present sa picture pero in reality na parang natural lip lang ang datingan kahit paulit ulit ko nang inapply, try ko kapalan pero pero ganon parin very light color langnawala ung excitement ko na bumili ulit sa kimuse shop",0,1,0,0,0
"Sira sira yung boxes, nagkandahulog hulog yung batteries pagbukas",0,0,0,1,0
"Manipis tela, ok naman yung print kaso yung size na order ko large pero parang yung dumating sakin medium or small kasi bitin. Yung sa manggas naman pilipit pag ka tahi. First time ko palang mag order nakaka disappoint.",1,0,0,0,0
D ko po na Lagyan ng ibang app like game. Pero OK nmn sya sa fb. Youtube. And other browsing. Sana lang taas nila ung ram na affordable din price. Madami kasi iniistall na game ang anak ko na gagamit ng cp Shopee ride. Thank u kuya kahit super late na na deliver mo pa rin. At thank u shopee,0,0,0,0,1
Ayos naman ang appearance nya pero yung quality ng product is not that good wala pang minuto na nasusuot ay sira na yung isang bracelet,0,1,0,0,0
"Nasira Yung paper bag pero thankfully okay Naman Yung laman pero Sana paki ayos ng packaging, thank you seller. Sana den nakipag usap ka ng maayos sa buyer mo",0,1,0,0,0
Medyo manipis pero magnda ang cute ng pgkalight ng kulay nya order ulit aq nextime thanks seller,0,0,0,1,0
2 star lang dahil nagloloko may lumalabas labas na itim sa bandang ibaba ng kanan. At parang grounded ang screen. paki ayos to at palitan ng mas maayos. Pangalawang beses nato dati basag ngayon naman nagloloko. Kakabili kolang to ngayong OCT 28/ 12 PM ng tanghali dumating. Paki ayos agad!,0,1,0,0,0
"Basag yung item, sana mas sinecure nung nag pack yung item.",0,0,1,0,0
Maganda sya maliit lang pala. Pero worried ako di pa ganun katagal gamitin umiitnit at amoy nasusunog bakit kaya,0,0,0,1,0
MAGANDA SANA KASO 2 STAR MUNA KASI INIWAN NAKO NG PAGBIBIGYAN KO,0,1,0,0,0
"Good chiller. Kaya naman nya sa gatas. Kasama mga face/ skin care ko at perfume. Nag tutubig sya sa loob, sa part na may screw, so better maglagay kayo ng tissue/ basahan banda sa baba nun para di kumalat yung tubig.",0,0,0,1,0
"All goods naman yung binili ko na eyebrow soap, lip balm, and mascara, maganda ang packaging kaso ang liit pala ng laman nila lalo na yung lip balm) compare sa price. Sana long lasting lahat.",0,0,1,0,0
Para xang local na yung mabibili m ng murang mura yun ang appearance nya sayang excited pa nmn aq par mpa graduhan qna sa. Physical store nlng sna aq pumunta khit mahal atleast satisfied aq,0,0,1,0,0
"wala nman yung freebies, napamahal p aq sana s watson nlang aq bumili legit pa. buy 1 take 1 din",1,0,0,0,0
"Di maganda, hindi katulad sa pic marreceive nyo ibang iba dina din ma rrefund kasi dika na kakausapin pangit din ugali ng seller",1,0,0,0,0
NAKAKALUNGKOT NGA LANG BECAUSE 2nd order kona to pero yong product na NA RECIEVE KO IS LUMABAS YONG LAMAN NG LOTION,0,1,0,0,0
"The down side lang is yung side effect niya, may itchy effect siya pero ilang minutes lang nmn kaya hindi ko siya ginagamit araw araw, naglalast yung effect niya more than a day.",0,0,0,0,1
"BET NA BET KO DESIGN, ANG AESTHETIC NYA TAS ANG GANDA PA KASO LAHAT NG MGA OPT CLINIC NA PINUNTAHAN KO HINDI DAW KAYANG PALITAN YUNG LENS NYA KAYA NASAYANGAN AKO. NAG EO NALANG.",0,0,1,0,0
thank you seller ang ganda ng pag ka balot akala nila gitara hahaha,0,0,0,0,1
"Maganda naman. Mukhang matibay yung lock. Mukhang di mabubuwag at masisira agad di gaya namin after 6yrs. Bday gift ko pa naman sana sa kanya next month to. Haha ang oa! Nice quality, thanks seller.",0,0,0,0,1
ang ganda nya kaso manipis lang pala toh lalo na yung hawakan,0,0,0,1,0
Okay yung item may pang long rides na comfortable sa wetpaks haha!,0,0,0,1,0
Kala ko steady lang ang light. Mag on off pala depende sa tunog nang music. Gamit ko sana sa meeting pero parang nag paparty ako tuwing nag sasalita boss ko.,0,0,1,0,0
ang ganda nya kaso ang liit pala ng napili ko kala ko mejo malapad anyway thank you po ang ganda nya. at napaship agad,0,0,0,0,1
Anung pouch? Libre ba yun? Hindi ko na matandaan inorder ko grade to tinagal bago dumating. nakalimutan ko na may order pala ako. thank You po shopee at seller.,0,0,1,0,0
"Mabait kausap si seller at responsive. Kaso ung delivery sobrang tagal it took almost 2 weeks bago dumating nakakainip po Yung product ok naman packaging naka bubble wrap, wlang leak pero mas ok kung naka sealed sana para mas safe. I edit ko po review once nkita ko na effectivity nya. Thank you!",0,0,1,0,0
Over price ung siningil nang nag deliver daming reason nang sinita ko hindi din naman binalik ung over payment. Sana mabigyan nang action ung mga ganitong delivery man. Yung item maganda siya 5 star pero ung delivery man 1 star. Paki report nalng seller. Thanks.,0,0,1,0,0
Ok ung tela kaso mali ung kulay 2nd time n aq nag order una ok nman ngaun lng s pangalawa hndi q rin sure qng tama ung size kasi walang tag,0,0,1,0,0
"Maliit lng pala ung bar, hahaha I' ll change the review after 1week pag nagamit kona p",0,0,0,1,0
"Mali ung isang shade na nadeliver and upon checking parang pare pareho lang ng color, buti nlang mura lang. Thank you sa nagdeliver.",0,0,1,0,0
Very nice it look so expensive. I like it so much. Thank you. Madali lang masira ung pangadjust.,0,0,0,0,1
Maganda nman Siya kaso hnd siya ma straight nasobrahan sa pag adjust,0,0,1,0,0
NAKAKAASAR ANG PACKAGING! DAMAGED UNG PRODUCT pero di naman naapektuhan ung function nya. PAAYOS PO NG PACKAGING NEXT TIME! BUTI DI NABUTAS KAHIT MAY MALALIM NA DENT UNG CAN.,0,1,0,0,0
Complete po ung na deliver nagult po ako my free na chocolate po na free kahit malapit na pong mag expired hehe salamat parin po.,0,0,1,0,0
HUHUHUHU DALAWA YUNG ORDER KO KHAKI AND BLACK KASO YUNG BLACK SIRA YUNG PARANG LOCK NYA,0,0,0,1,0
3 star cause super tagal dumating. I ordered January 6 ata or 5 and kanina lang dumating. Hindi pa gumagana yung isang marker. But okay naman siya though sana ngalang mabilisang shipping kasi kelangan eh. Thank you padin,0,0,1,0,0
"The item is very good, good Quality matibay npka ganda sobra. pro kng gaano po xa kganda ay ganon din sobrang npka tgal ng pg delivery. mtgal domating. pro oks lng.",0,0,0,1,0
Maliit ung size ung XL pang medium ang body built. sayang.,0,1,0,0,0
still dissapointed sa shop na to not recommended shop nagbayad ako ng tama tapos iba darating sakin? tapos nung pinapaayos ko kay seller thank you lang ng thank you? DON' T ORDER TO THIS SHOP!,1,0,0,0,0
"Di ko bet mabilis po mabura, actually kaya kong burahin ng daliri ko ganun kadaling mabura, wala pang tubig un.",1,0,0,0,0
"Supposed to do Return/ Refund para lang maging FAIR"" kaso hassle lang. Ang nakakainis lang di man lang binubble wrap maayos kaya basag yung lahat ng order ko. Di man lang napakinabangan. Sobrang nakakainis.",1,0,0,0,0
D ko lang gusto yung packaging niya yupi yupi pag dating kaya mukhang luma or lumang stock pero okay naman yung product,0,0,1,0,0
"Sa mga bibili Basahin nyo muna ang description sa baba na dapat pala I add as gift ang free powerbank, hehe para di kayo matulad sakin na disappointed nag check out kasi ako agad. My bad na dali sa advertisement sa picture.",0,0,0,1,0
"Nakaka disapoint kayo speaker na pinadala nyo basag, order ko na cord wala iba pinadala nyo",1,0,0,0,0
"iBang kulay binigay, Anong Akala nila babae tayo, Huwag kayo manloko makabinta lang kayo, hnd niyo Yan ikayayaman",1,0,0,0,0
Picture is not related pcnxa napo hnd na napicturan kinuha po kc agad matagal dumating pero worth it nmn ang pag hi2ntay napaka ganda nya thank you po,0,0,0,0,1
Hindi ko na napicturan. What you see is what you get Salamat po dami ko ng pang ipit sa sampay hehe Fast delivery din,0,0,0,0,1
"Wrong items, light gray bakit pink, refund nalang to.",1,0,0,0,0
Maganda nag kulay and case nya pero after using Sa tiniest brush nabu hag2x agad siya.,0,0,1,0,0
Nagbabayad kmi ng maayos dapat maayos din ang idedeliver nyo di ganyan order nmin,1,0,0,0,0
Edit: maganda sana itsura kaso di gumana. nagcharge aq almost the whole day wlang nka indicate na nagcharge. so kala q ok lang now bigla nag stop. sira yung saksakan nya ng charger sayang pera ano dapit gawin?,1,0,0,0,0
"Maganda naman po, bagay na bagay sa akin char hahaha,",0,0,0,1,0
Cheap but good quality. Though ung ink nya parang mas konti compared sa ibang gel Pen. All in all sulit sa presyo.,0,0,0,1,0
"Mas maganda ang Lusia kaysa Vanya, 3 stars kasi 11/ 12 inorder tas 11/ 26 dumating.",0,0,1,0,0
"maganda quality niya, sobrang nagustuhan ng kapatid ko, thank you seller, pwede na rin siya pang regalo. xxxxxxxxxxxxx",0,0,0,0,1
"Goods anganda bagay sa pag bibigyan, sobrang tagal nga lang dumating kaya di naka abot sa xmas party namin.",0,0,0,1,0
Nareceived ko na ang product grabe may pa freebies pa. Sale pa sya ng maorder ko. Sana magsale ulet si tresemme will avail again. Thank you!,0,0,0,0,1
Next time paki check na lang po ung item baho ipadala okay naman kaso may butas po ung isa salamat,0,1,0,0,0
Puro tinapay halos walang palaman. Iba na sya ngayun Nung huling bili ko sa grocery last month Hindi Naman ganto balance Naman sya at masarap ito Puro tinapay na. Haysss,0,1,0,0,0
Maganda naman yung book pero may sira sya sa baba kaya 4 star lang,0,0,0,1,0
"Order received, d q lang alam kung maganda kasi d na namin binuksan, napansin lang namin na manipis ata sobra yung puti, sana lang nagustuhan nung mga pinagbigyan ni mama kahit d na humabol ng x' mas season, still thank u kay seller and thank u J& T",0,0,1,0,0
"Ang ganda, ang ganda rin ng pagkakapack niya no dents",0,0,0,0,1
It consume 9KWH/ day which is higher than advertised. maingay Nag yeyelo yung baba Pinag sisihan ko.,0,1,0,0,0
sira agad yung saksakan ng charger at mahina din sound.,1,0,0,0,0
Okay naman kaso durog durog na siya… Ang pagkapack nakatagilid kaya bumukas siya sa gilid sana inayos man lang. Para di nasira upon shipping. Wala din silang bubble wrap. Haysss pakiayos nalang sa susunod,1,0,0,0,0
Bagay na bagay po sa dog namin sana matibay. Thank you seller!,0,0,0,0,1
Very tipid talaga pag nabili sa shop na to. Laging bundles ang tinda nila. Big savings lalo na pag shopee sale kaya sulit talaga,0,0,0,0,1
I ordered on 10. 10 and got the parcel today 10. 11. Ang bilisssss! Na install na namin at saktong sakto sya. Matibay din sya as you can see sa video. Thank you seller!,0,0,0,0,1
"iba na lasa niya slight. mas bet ang dating lasa ng chocolate, miss u old crossini",0,0,0,1,0
ok lang yung item mukhang vintage naman. kaya lang pisa sya kasi wala bubble wrap o box man lang basta nakalagay sa plastic. at matagal din dumating diko din nailagay sa cake kasi dumating sya day after ng okasyon. buti nalang nakabili ako sa may malapit sa amin kaya doble gastos.,0,0,1,0,0
okay sya maganda ung design pero parang ang nipis nya,0,0,0,1,0
Maganda siya pero Hindi Naman long lasting. Madali lang alisin.,0,0,1,0,0
"i kind of don' t like it at first kasi crooked siya or assimetrical lang face ko? was planning to return it pero hassle na. magian siya tho i don' t know if it' s a bad or good quality, hindi ko din gusto pag iffold na kasi hindi smooth and parang marupok. feeling ko parang masisira agad. yung pagka photocromic niya is hindi black talaga na parang shades. i say parang semi lang pagka dilim. it' s kind cute on me ig.",0,0,0,1,0
hindi maayos ung packing nasira po ung item anyway thank u.,0,0,1,0,0
Thank you sa buy one take one ngayon lang ako mag try ng belo. maayos naman un pag pack kaso un isang set may leak pero okay naman magagamit naman siga kaya 5 star pa rin.,0,0,0,0,1
